accept_rate,accuracy,budget,candidate_oracle_loss,causal_k,composition_steps,deployment_risk_penalty,deployment_safe_prob_threshold,deployment_utility_margin,excess_over_candidate_oracle,gate_steps,generated_candidates,harmful_accept_rate,heldout_seed,interaction_mode,loss,no_harm_margin,oracle_match_rate,policy,predicted_regret_mean,predicted_safe_probability_mean,predicted_sigma_mean,propagation_steps,regret_corr,regret_retriever_steps,retriever_steps,seed,selected_composition_argmax_rate,selected_composition_count_only_rate,selected_composition_expected_rate,selected_composition_rate,selected_generated_0_rate,selected_generated_1_rate,selected_generated_2_rate,selected_generated_3_rate,selected_generated_rate,selected_indexed_rate,selected_interaction_rate,selected_learned_rate,selected_proximity_rate,selection_train_accept_rate,selection_train_gap_closure,selection_train_harmful_accept_rate,selection_train_loss,selection_train_policy,test_samples,total_objects_n,train_joint_candidate_accept_rate,train_joint_candidate_gate_loss,train_seed_count,train_static_learned_loss,validation_samples_per_seed
0.555556,0.511111,4,0.885506,16,600,0.25,0.7,0.02,0.058604,1200,4,0.177778,13,pairwise,0.94411,0.0,0.155556,joint_gate_p0p7_m0p02_r0p25,-0.009561,0.473915,0.057759,40,0.049625,600,400,13,0.1,0.055556,0.055556,0.211111,0.011111,0.122222,0.011111,0.0,0.144444,0.144444,0.0,0.444444,0.055556,,,,,,90,2048,0.884722,0.886544,4,0.909903,180
0.4,0.522222,4,0.885506,16,600,0.5,0.7,0.02,0.059053,1200,4,0.144444,13,pairwise,0.944559,0.0,0.111111,joint_gate_p0p7_m0p02_r0p5,-0.009561,0.473915,0.057759,40,0.049625,600,400,13,0.077778,0.055556,0.044444,0.177778,0.011111,0.077778,0.011111,0.0,0.1,0.1,0.0,0.6,0.022222,,,,,,90,2048,0.884722,0.886544,4,0.909903,180
0.233333,0.511111,4,0.885506,16,600,0.75,0.7,0.02,0.0601,1200,4,0.066667,13,pairwise,0.945606,0.0,0.055556,joint_gate_p0p7_m0p02_r0p75,-0.009561,0.473915,0.057759,40,0.049625,600,400,13,0.044444,0.033333,0.033333,0.111111,0.0,0.033333,0.0,0.0,0.033333,0.077778,0.0,0.766667,0.011111,,,,,,90,2048,0.884722,0.886544,4,0.909903,180
0.133333,0.522222,4,0.885506,16,600,1.0,0.7,0.02,0.057836,1200,4,0.033333,13,pairwise,0.943342,0.0,0.044444,joint_gate_p0p7_m0p02_r1,-0.009561,0.473915,0.057759,40,0.049625,600,400,13,0.033333,0.022222,0.033333,0.088889,0.0,0.022222,0.0,0.0,0.022222,0.022222,0.0,0.866667,0.0,,,,,,90,2048,0.884722,0.886544,4,0.909903,180
,0.5,4,0.901153,16,600,,,,0.030824,1200,4,,17,pairwise,0.931978,0.0,0.0,static_learned_interaction,,,,40,,600,400,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.933333,0.5,4,0.901153,16,600,0.0,0.5,0.0,0.02961,1200,4,0.488889,17,pairwise,0.930763,0.0,0.188889,joint_candidate_gate,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.344444,0.0,0.066667,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.877778,0.511111,4,0.901153,16,600,0.5,0.5,0.0,0.030268,1200,4,0.466667,17,pairwise,0.931421,0.0,0.144444,joint_uncertainty_gate,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.211111,0.055556,0.055556,0.322222,0.022222,0.177778,0.0,0.011111,0.211111,0.244444,0.0,0.122222,0.1,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.922222,0.5,4,0.901153,16,600,0.25,0.6,0.0,0.03132,1200,4,0.511111,17,pairwise,0.932473,0.0,0.144444,train_selected_joint_candidate_gate,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.055556,0.055556,0.3,0.055556,0.177778,0.0,0.011111,0.244444,0.288889,0.0,0.077778,0.088889,0.898611,0.737168,0.1,0.865323,joint_gate_p0p6_m0_r0p25,90,2048,0.9125,0.86579,4,0.907513,180
,0.522222,4,0.901153,16,600,,,,0.0,1200,4,,17,pairwise,0.901153,0.0,1.0,generated_plus_composition_oracle,,,,40,,600,400,17,0.288889,0.022222,0.033333,0.344444,0.111111,0.1,0.066667,0.066667,0.344444,0.188889,0.011111,0.0,0.111111,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.933333,0.5,4,0.901153,16,600,0.0,0.5,0.0,0.02961,1200,4,0.488889,17,pairwise,0.930763,0.0,0.188889,joint_gate_p0p5_m0_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.344444,0.0,0.066667,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.944444,0.5,4,0.901153,16,600,0.25,0.5,0.0,0.030563,1200,4,0.511111,17,pairwise,0.931717,0.0,0.155556,joint_gate_p0p5_m0_r0p25,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.055556,0.055556,0.3,0.055556,0.177778,0.0,0.011111,0.244444,0.311111,0.0,0.055556,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.877778,0.511111,4,0.901153,16,600,0.5,0.5,0.0,0.030268,1200,4,0.466667,17,pairwise,0.931421,0.0,0.144444,joint_gate_p0p5_m0_r0p5,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.211111,0.055556,0.055556,0.322222,0.022222,0.177778,0.0,0.011111,0.211111,0.244444,0.0,0.122222,0.1,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.7,0.511111,4,0.901153,16,600,0.75,0.5,0.0,0.029122,1200,4,0.355556,17,pairwise,0.930275,0.0,0.111111,joint_gate_p0p5_m0_r0p75,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.166667,0.044444,0.055556,0.266667,0.011111,0.155556,0.0,0.0,0.166667,0.177778,0.0,0.3,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.555556,0.5,4,0.901153,16,600,1.0,0.5,0.0,0.029091,1200,4,0.288889,17,pairwise,0.930244,0.0,0.066667,joint_gate_p0p5_m0_r1,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.122222,0.022222,0.055556,0.2,0.011111,0.133333,0.0,0.0,0.144444,0.144444,0.0,0.444444,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.933333,0.5,4,0.901153,16,600,0.0,0.5,0.001,0.02961,1200,4,0.488889,17,pairwise,0.930763,0.0,0.188889,joint_gate_p0p5_m0p001_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.344444,0.0,0.066667,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.944444,0.5,4,0.901153,16,600,0.25,0.5,0.001,0.030563,1200,4,0.511111,17,pairwise,0.931717,0.0,0.155556,joint_gate_p0p5_m0p001_r0p25,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.055556,0.055556,0.3,0.055556,0.177778,0.0,0.011111,0.244444,0.311111,0.0,0.055556,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.866667,0.511111,4,0.901153,16,600,0.5,0.5,0.001,0.029945,1200,4,0.455556,17,pairwise,0.931099,0.0,0.144444,joint_gate_p0p5_m0p001_r0p5,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.211111,0.055556,0.055556,0.322222,0.022222,0.166667,0.0,0.011111,0.2,0.244444,0.0,0.133333,0.1,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.688889,0.511111,4,0.901153,16,600,0.75,0.5,0.001,0.029347,1200,4,0.355556,17,pairwise,0.9305,0.0,0.111111,joint_gate_p0p5_m0p001_r0p75,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.166667,0.044444,0.055556,0.266667,0.011111,0.155556,0.0,0.0,0.166667,0.177778,0.0,0.311111,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.555556,0.5,4,0.901153,16,600,1.0,0.5,0.001,0.029091,1200,4,0.288889,17,pairwise,0.930244,0.0,0.066667,joint_gate_p0p5_m0p001_r1,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.122222,0.022222,0.055556,0.2,0.011111,0.133333,0.0,0.0,0.144444,0.144444,0.0,0.444444,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.933333,0.5,4,0.901153,16,600,0.0,0.5,0.0025,0.02961,1200,4,0.488889,17,pairwise,0.930763,0.0,0.188889,joint_gate_p0p5_m0p0025_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.344444,0.0,0.066667,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.944444,0.5,4,0.901153,16,600,0.25,0.5,0.0025,0.030563,1200,4,0.511111,17,pairwise,0.931717,0.0,0.155556,joint_gate_p0p5_m0p0025_r0p25,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.055556,0.055556,0.3,0.055556,0.177778,0.0,0.011111,0.244444,0.311111,0.0,0.055556,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.855556,0.511111,4,0.901153,16,600,0.5,0.5,0.0025,0.02943,1200,4,0.444444,17,pairwise,0.930583,0.0,0.144444,joint_gate_p0p5_m0p0025_r0p5,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.2,0.055556,0.055556,0.311111,0.022222,0.166667,0.0,0.011111,0.2,0.244444,0.0,0.144444,0.1,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.666667,0.511111,4,0.901153,16,600,0.75,0.5,0.0025,0.028707,1200,4,0.333333,17,pairwise,0.92986,0.0,0.111111,joint_gate_p0p5_m0p0025_r0p75,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.044444,0.055556,0.255556,0.011111,0.144444,0.0,0.0,0.155556,0.177778,0.0,0.333333,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.533333,0.5,4,0.901153,16,600,1.0,0.5,0.0025,0.028628,1200,4,0.266667,17,pairwise,0.929782,0.0,0.066667,joint_gate_p0p5_m0p0025_r1,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.111111,0.022222,0.055556,0.188889,0.011111,0.133333,0.0,0.0,0.144444,0.133333,0.0,0.466667,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.933333,0.5,4,0.901153,16,600,0.0,0.5,0.005,0.02961,1200,4,0.488889,17,pairwise,0.930763,0.0,0.188889,joint_gate_p0p5_m0p005_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.344444,0.0,0.066667,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.922222,0.5,4,0.901153,16,600,0.25,0.5,0.005,0.030724,1200,4,0.5,17,pairwise,0.931877,0.0,0.155556,joint_gate_p0p5_m0p005_r0p25,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.055556,0.055556,0.3,0.033333,0.177778,0.0,0.011111,0.222222,0.311111,0.0,0.077778,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.833333,0.511111,4,0.901153,16,600,0.5,0.5,0.005,0.029412,1200,4,0.433333,17,pairwise,0.930565,0.0,0.144444,joint_gate_p0p5_m0p005_r0p5,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.2,0.044444,0.044444,0.288889,0.022222,0.166667,0.0,0.011111,0.2,0.244444,0.0,0.166667,0.1,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.633333,0.511111,4,0.901153,16,600,0.75,0.5,0.005,0.029732,1200,4,0.322222,17,pairwise,0.930885,0.0,0.1,joint_gate_p0p5_m0p005_r0p75,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.144444,0.033333,0.055556,0.233333,0.011111,0.144444,0.0,0.0,0.155556,0.177778,0.0,0.366667,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.488889,0.5,4,0.901153,16,600,1.0,0.5,0.005,0.028966,1200,4,0.266667,17,pairwise,0.930119,0.0,0.033333,joint_gate_p0p5_m0p005_r1,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.077778,0.022222,0.055556,0.155556,0.011111,0.122222,0.0,0.0,0.133333,0.133333,0.0,0.511111,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.933333,0.5,4,0.901153,16,600,0.0,0.5,0.01,0.02961,1200,4,0.488889,17,pairwise,0.930763,0.0,0.188889,joint_gate_p0p5_m0p01_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.344444,0.0,0.066667,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.911111,0.5,4,0.901153,16,600,0.25,0.5,0.01,0.030688,1200,4,0.488889,17,pairwise,0.931841,0.0,0.155556,joint_gate_p0p5_m0p01_r0p25,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.055556,0.055556,0.3,0.022222,0.177778,0.0,0.011111,0.211111,0.311111,0.0,0.088889,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.755556,0.511111,4,0.901153,16,600,0.5,0.5,0.01,0.02954,1200,4,0.388889,17,pairwise,0.930693,0.0,0.133333,joint_gate_p0p5_m0p01_r0p5,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.188889,0.044444,0.044444,0.277778,0.011111,0.155556,0.0,0.0,0.166667,0.211111,0.0,0.244444,0.1,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.588889,0.5,4,0.901153,16,600,0.75,0.5,0.01,0.030334,1200,4,0.311111,17,pairwise,0.931487,0.0,0.077778,joint_gate_p0p5_m0p01_r0p75,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.122222,0.022222,0.055556,0.2,0.011111,0.144444,0.0,0.0,0.155556,0.166667,0.0,0.411111,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.433333,0.5,4,0.901153,16,600,1.0,0.5,0.01,0.027841,1200,4,0.211111,17,pairwise,0.928994,0.0,0.033333,joint_gate_p0p5_m0p01_r1,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.044444,0.011111,0.055556,0.111111,0.011111,0.111111,0.0,0.0,0.122222,0.133333,0.0,0.566667,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.888889,0.5,4,0.901153,16,600,0.0,0.5,0.02,0.029871,1200,4,0.466667,17,pairwise,0.931024,0.0,0.177778,joint_gate_p0p5_m0p02_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.022222,0.166667,0.0,0.011111,0.2,0.344444,0.0,0.111111,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.8,0.5,4,0.901153,16,600,0.25,0.5,0.02,0.030844,1200,4,0.433333,17,pairwise,0.931997,0.0,0.133333,joint_gate_p0p5_m0p02_r0p25,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.166667,0.044444,0.044444,0.255556,0.011111,0.155556,0.0,0.0,0.166667,0.288889,0.0,0.2,0.088889,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.633333,0.511111,4,0.901153,16,600,0.5,0.5,0.02,0.03006,1200,4,0.322222,17,pairwise,0.931213,0.0,0.1,joint_gate_p0p5_m0p02_r0p5,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.144444,0.033333,0.044444,0.222222,0.011111,0.144444,0.0,0.0,0.155556,0.188889,0.0,0.366667,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.5,0.5,4,0.901153,16,600,0.75,0.5,0.02,0.029735,1200,4,0.266667,17,pairwise,0.930888,0.0,0.033333,joint_gate_p0p5_m0p02_r0p75,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.088889,0.022222,0.044444,0.155556,0.011111,0.122222,0.0,0.0,0.133333,0.144444,0.0,0.5,0.066667,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.322222,0.488889,4,0.901153,16,600,1.0,0.5,0.02,0.026324,1200,4,0.144444,17,pairwise,0.927477,0.0,0.033333,joint_gate_p0p5_m0p02_r1,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.033333,0.011111,0.044444,0.088889,0.0,0.088889,0.0,0.0,0.088889,0.1,0.0,0.677778,0.044444,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
0.911111,0.5,4,0.901153,16,600,0.0,0.55,0.0,0.030367,1200,4,0.488889,17,pairwise,0.93152,0.0,0.177778,joint_gate_p0p55_m0_r0,-0.015613,0.47824,0.057586,40,0.042045,600,400,17,0.155556,0.055556,0.055556,0.266667,0.066667,0.166667,0.0,0.011111,0.244444,0.322222,0.0,0.088889,0.077778,,,,,,90,2048,0.9125,0.86579,4,0.907513,180
